freq	lex	sub
-397.304727179	-493.073221626	-441.111198482
-408.979330091	-391.22187718	-360.336493485
-462.563532136	-414.751478182	-405.904677586
-455.821571169	-404.051516876	-423.521861433
-414.474864656	-389.055705155	-401.964585441
-442.101720188	-421.553592352	-394.43492875
-452.786636295	-418.271550571	-404.455242475
-471.426973612	-421.089584307	-394.198392319
-416.516507745	-389.411065159	-359.808658547
-470.9565959	-433.842010173	-397.756095683
-408.784486272	-380.606491094	-364.346544897
-435.563100583	-411.142847814	-399.796135035
-406.116313232	-392.070166969	-366.491870327
-430.882124291	-424.679858235	-373.46205606
-395.278279028	-412.47429415	-385.24439967
-422.852017484	-417.205617611	-379.289679606
-456.266737799	-404.124292975	-403.723927006
-379.011082367	-415.548745941	-389.380177371
-381.438190782	-402.580901249	-378.129329382
-455.268976778	-391.058275498	-417.162906408
-352.674094493	-336.822941088	-325.42572429
-410.980873607	-416.22324514	-375.738136738
-437.768024756	-424.683533361	-403.768396655
-467.189674821	-458.323899892	-436.212561899
-408.917945468	-442.671654726	-401.110013909
-395.232721418	-383.313550099	-366.286875348
-425.427779367	-447.120158442	-392.544705382
-423.931155587	-381.441297157	-384.184394536
-413.881564021	-377.003893409	-373.686974097
-398.667366508	-385.767255658	-382.757676524
-414.890394444	-386.886765213	-407.699798188
-434.763291729	-411.644843783	-370.465557823
-428.498130446	-413.739614797	-407.545544279
-400.633254105	-380.581381693	-354.326946899
-412.052035546	-410.932082531	-364.699118903
-465.886812074	-433.054498208	-437.952153623
-391.956199527	-388.028118711	-377.603509326
-430.248820128	-398.003115265	-390.710735046
-364.429724301	-409.430534986	-388.589998361
-451.718622275	-391.262124852	-377.251837786
-430.41969446	-401.454344125	-395.026001045
-412.730514392	-372.926798669	-386.633789597
-441.044265996	-392.068533323	-383.749337822
-451.315767221	-392.224743655	-376.831016059
-456.123573725	-392.911477462	-375.432176474
-432.942520746	-421.654962975	-420.070861721
-404.466242459	-391.043124668	-399.793195856
-405.03127809	-392.639323142	-382.59982854
-382.00821918	-396.497757439	-377.815307174
-400.844612536	-365.518994414	-368.107924974
-452.460380452	-431.384913384	-409.294484038
-392.665098124	-423.427808441	-426.400406046
-416.245140651	-389.11026406	-374.815035909
-387.169135409	-383.970934614	-382.258801864
-375.666400885	-401.381568817	-357.937365436
-387.975443702	-441.52859617	-385.950129476
-393.593675941	-392.664659046	-382.576146993
-392.608018902	-402.404736436	-392.194434294
-426.47103519	-398.708983715	-389.57844448
-433.77357918	-430.735820311	-375.546626899
-444.532426984	-409.76707951	-387.812265469
-387.406636816	-402.932586427	-402.271857537
-385.818163963	-382.205485387	-358.811723729
-442.072288283	-427.461600893	-400.209994417
-440.018640491	-426.629207613	-392.521809132
-435.466350703	-489.707917274	-431.003639695
-405.592034945	-383.973574008	-378.351496261
-433.583130971	-411.938788441	-364.364531454
-434.192448064	-436.724590301	-411.606916659
-425.38272837	-410.353701135	-395.670954429
-467.656660943	-447.444109023	-397.860462167
-386.706991062	-387.962438369	-343.186977614
-420.541834392	-388.687170917	-346.62797274
-428.250305601	-392.918328411	-387.284653944
-402.258770212	-365.07102275	-361.719463221
-380.834861043	-351.12523563	-373.973901043
-389.502127318	-408.189265267	-395.988821375
-466.64462223	-429.400561832	-406.512232277
-417.052237944	-418.541220114	-384.306108231
-396.982559186	-400.598352078	-383.836097136
-429.000095597	-408.858904618	-376.98084782
-449.381345164	-396.671606834	-385.3699685
-390.184202235	-419.774379232	-417.261369637
-351.639264082	-356.951567626	-378.569742417
-435.440780942	-398.207527484	-416.638915114
-446.120579054	-418.665236324	-423.268254338
-462.123142899	-392.336077606	-353.393929261
-399.597806488	-411.463122112	-397.42489724
-410.02610071	-375.408993367	-338.326320845
-420.850301293	-357.20210731	-336.897499153
-411.679283039	-401.934844938	-385.015894981
-399.083494964	-386.78178113	-402.147141068
-378.958707991	-403.269897016	-369.181992693
-374.504996093	-421.027188949	-391.736234353
-448.94183631	-434.285747006	-415.463699881
-421.74588327	-397.792364592	-372.882877911
-421.470195609	-394.966653519	-380.281004226
-462.732297059	-425.685398427	-398.534759266
-440.709564704	-433.966047021	-391.229768495
-364.478956309	-387.457328606	-355.275912665
-386.021040118	-401.945947498	-387.242113401
-420.519380508	-430.029093999	-402.556383486
-459.22542426	-413.495880221	-382.937061179
-410.373652858	-387.631608938	-376.675666097
-414.98907181	-440.554187053	-395.027583024
-416.22806916	-425.466303073	-396.257658353
-438.905567863	-400.200814356	-393.266895068
-457.108030838	-427.057913789	-422.789703605
-437.975884892	-420.376714366	-381.269784744
-454.238649335	-399.733344613	-411.956609839
-454.750601144	-416.986184444	-392.824677686
-406.244175183	-396.228515586	-367.670803133
-380.610352043	-371.376334566	-349.922194627
-450.785001076	-468.23162186	-432.447351154
-377.686739542	-376.874570795	-378.186249985
-428.271427026	-394.705857264	-386.451419074
-356.09475849	-371.017583434	-349.019858948
-438.405200259	-397.321599466	-387.782903767
-422.878325964	-401.452496905	-381.021802677
-421.504669194	-415.960299506	-384.611086558
-435.718985571	-441.986929123	-390.365014768
-386.82191187	-395.643153126	-384.460461169
-404.154940669	-381.523354518	-365.088690672
-375.326312603	-370.923996045	-358.126241411
-371.857568401	-349.169395285	-359.727187828
-413.046380929	-376.264754671	-385.703730922
-387.461698828	-368.79677466	-352.929227868
-395.182612192	-391.472280739	-375.410468468
-397.608359403	-391.092020699	-395.799195617
-396.447156616	-371.929916344	-346.308990588
-409.241603633	-365.178671391	-369.02575003
-464.660005333	-387.165446329	-369.489812793
-442.042628556	-423.733693589	-396.509023093
-435.015587202	-395.07645383	-370.414949094
-409.736523126	-412.652089547	-377.939403756
-455.989355312	-418.084153585	-396.85246433
-416.348099502	-394.644585036	-374.926711518
-396.631256098	-409.020906402	-362.501047584
-399.449481947	-400.896020593	-376.734852894
-388.297187405	-392.987186632	-367.319316525
-443.502456336	-441.987978626	-422.548766319
-474.958211691	-410.141005298	-397.66298736
-422.214993454	-449.559163357	-412.605491015
-441.975690225	-396.583191377	-376.043670699
-474.349833964	-404.21231695	-373.973925181
-415.85657657	-426.360234176	-394.348849119
-435.823072988	-391.389847795	-358.666709472
-417.876699922	-411.33484616	-399.936928995
-364.026254459	-391.154265539	-385.250651846
-426.695433019	-426.992207658	-390.585346669
-441.241614161	-414.528145254	-393.270973462
-426.991767756	-428.939025392	-382.414719934
-468.179898156	-397.846572402	-390.87414478
-424.47963453	-394.433738216	-350.046850669
-414.135437447	-366.328206297	-346.587323912
-391.609032966	-388.760211911	-392.861817073
-373.185204307	-436.761761067	-415.049857128
-422.72968374	-408.373644213	-362.37627716
-417.436572162	-402.069849414	-400.532174547
-463.870075687	-390.297400243	-365.60981484
-440.091983025	-471.436643268	-422.982695587
-452.381200274	-415.018598511	-376.408102311
-410.993976305	-474.793571543	-391.842537778
-442.94544442	-412.844900203	-375.796373866
-411.12206058	-362.837639469	-372.958767094
-370.378929214	-382.210658171	-364.045818099
-428.319640136	-424.164238778	-365.211165932
-400.635501545	-432.267050283	-399.633827577
-424.113553019	-435.411979608	-386.132496822
-413.287593715	-391.844323647	-376.811560823
-416.95488948	-395.785152235	-380.081842671
-434.506291206	-405.336707686	-376.407294916
-412.311501459	-400.58644854	-389.022371747
-425.872218215	-391.877403601	-370.083387058
-398.306583887	-367.002694994	-365.996835815
-433.764209522	-369.853989019	-364.420338758
-369.538947343	-396.132193611	-365.569843621
-429.542214837	-378.885814396	-374.413370795
-415.936682767	-413.873652707	-421.512175229
-408.597206184	-418.712855602	-389.24911381
-389.210609415	-408.635314629	-370.675394501
-412.51573987	-378.75999619	-374.233713334
-408.581310485	-358.310383917	-350.987396732
-416.726258289	-382.015802809	-371.175003605
-361.370439885	-378.397819386	-370.033117123
-417.3048013	-381.888201637	-360.142970936
-418.535957707	-431.147234389	-414.882609931
-409.983646177	-417.527007051	-383.263773232
-429.168102517	-417.13229298	-423.891993519
-460.503423989	-413.226569174	-374.670749039
-465.437022556	-430.389281975	-412.023096086
-389.593540977	-451.578196491	-416.3212352
-427.425527482	-394.952315191	-384.84316686
-408.267432309	-417.190370587	-400.907538928
-447.294455922	-407.731844108	-394.059526896
-465.621576423	-396.529270691	-380.551726642
-479.33993446	-408.585553863	-435.2615912
-457.230465979	-384.742188886	-377.264313639
-381.929787198	-363.713486991	-364.511280754
-455.446295984	-395.151018651	-364.155465086
-422.868036856	-404.174617322	-391.008694578
-415.255707598	-388.321198443	-375.13912941
-410.800381699	-392.763411449	-372.988232073
-483.228214804	-410.830374767	-394.732283858
-429.647831818	-429.645043941	-415.183013673
-426.953103578	-432.459256829	-400.603747636
-399.498859465	-379.817067538	-369.959870736
-501.717012959	-431.05418651	-389.363564798
-429.115433983	-390.821136051	-360.931438272
-438.629542532	-428.4774758	-398.83888697
-437.705597254	-390.040409985	-393.539216175
-434.075614541	-397.317002026	-376.898712957
-358.843198529	-408.626315921	-388.772767549
-372.373890132	-380.766794106	-377.651491198
-370.19295259	-402.369634603	-391.412383075
-415.142446483	-366.503094722	-383.078901415
-417.594417504	-411.12774719	-380.309293776
-447.026875462	-427.790169737	-407.119705669
-431.545740308	-409.502646796	-387.131039956
-416.546486522	-446.206664296	-395.596152238
-446.453471425	-435.389203349	-400.544082579
-378.410283307	-354.124260588	-362.7426721
-407.397562426	-396.233540728	-390.572464673
-385.932018141	-399.660073722	-348.207847328
-441.444989612	-398.056892414	-404.521082166
-465.444485554	-458.729419334	-388.021010634
-405.065102497	-413.846757611	-387.016282749
-377.222571004	-402.72227872	-400.212390057
-379.706775524	-376.80565379	-363.769792874
-354.822992154	-403.846983002	-386.755740708
-382.901120168	-422.229380567	-393.733926598
-416.523168327	-410.151719612	-377.164641598
-384.311236688	-425.736698876	-381.483715575
-418.652613084	-392.166325027	-379.891204426
-400.916934528	-402.935795508	-360.097117968
-430.555843602	-402.269932695	-395.451062803
-422.246808299	-424.83669332	-419.4457114
-396.617751207	-408.789858846	-378.956429069
-384.909740809	-431.115786153	-358.648133656
-416.398341878	-423.128901804	-410.860426948
-427.258050965	-410.861701428	-404.930780529
-410.3208331	-354.580522641	-362.447686039
-401.599670554	-394.383496781	-367.653755321
-406.680461387	-341.736593414	-364.653239714
-431.513446585	-397.325332651	-368.398153321
-404.161735177	-387.969930474	-386.723433054
-409.669083259	-400.520137836	-364.416967198
-410.412989452	-407.375718674	-399.89084121
-424.455898379	-391.483559786	-389.03121123
-462.188249655	-407.006090627	-373.17112423
-430.057480487	-414.822626818	-412.751481593
-417.613113798	-416.023555353	-409.890141515
-395.704802232	-388.193722106	-363.626170129
-459.935995144	-442.25761889	-404.119783525
-408.212798988	-355.501457014	-355.911097752
-394.110103316	-391.581804951	-389.239937015
-428.12532119	-357.991533775	-372.07066005
-415.548526687	-429.911183416	-378.222747022
-413.873382616	-386.170937335	-381.261674086
-454.458571795	-412.187113199	-379.366833626
-396.068525842	-359.493523653	-365.17667191
-416.832443788	-392.149363546	-387.252650059
-442.663760259	-425.774909609	-405.760384611
-438.39484082	-368.507590681	-367.835861863
-392.799484937	-379.852270148	-403.767993686
-502.602530247	-390.670533557	-375.696349073
-426.917690085	-405.6589071	-387.277209951
-380.229739096	-381.687201104	-378.485467541
-426.955319995	-389.841086653	-387.048978841
-430.015867436	-376.245775246	-373.505799353
-413.241862767	-373.357814558	-373.38485613
-420.289898569	-382.537085977	-342.892150251
-397.307407442	-424.846627692	-402.901479285
-433.342908186	-417.38722415	-388.74033592
-420.695766741	-442.515447505	-409.455606936
-429.372261478	-357.772920196	-367.180519524
-447.506933792	-451.466572776	-404.589568692
-401.840005672	-433.065264725	-386.272668481
-472.833881754	-411.595401463	-398.360933071
-425.303632968	-430.646891786	-393.541737505
-456.968160506	-418.171800736	-404.064374327
-426.88152145	-377.576739976	-373.626273193
-446.344740344	-367.860551563	-344.512057605
-432.982527816	-393.974249633	-360.260874704
-431.431027411	-442.312430707	-386.737153007
-431.573170698	-383.467024926	-394.402723605
-393.424410561	-385.503129005	-372.581168094
-393.507726299	-427.972338955	-366.282988376
-430.420908009	-377.627655501	-389.721229171
-457.026065342	-492.026091248	-419.667726629
-382.74427009	-379.542044158	-394.080886402
-422.041489931	-440.330104267	-404.150646531
-404.581708441	-416.525104426	-389.861443685
-485.013600545	-422.532646926	-405.301580651
-396.063872267	-427.353125652	-411.583972674
-405.7380296	-412.032769973	-376.044244565
-387.45608351	-374.358778059	-369.436981182
-415.972041573	-352.511704389	-346.329138427
-434.335743567	-386.034664595	-375.75952814
-419.350974165	-402.535509478	-394.889561154
-440.69686381	-414.245872227	-403.421024873
-399.413504459	-431.209307569	-408.54757225
-399.381682069	-410.821155592	-392.513684508
-428.979549255	-372.214753154	-395.393676586
-372.92832556	-395.247669019	-409.892435188
-402.379189596	-373.227239396	-366.4521015
-435.718134607	-433.78285572	-388.028457854
-397.86049659	-411.421106808	-379.949438747
-455.791193674	-427.77725767	-429.235678703
-349.696348449	-414.629906357	-369.882560289
-402.814067048	-425.393631541	-394.385195029
-459.25633601	-431.958190174	-405.563598348
-401.140769111	-400.214180516	-381.152973943
-405.400962256	-386.017288707	-366.763786725
-415.956310827	-403.293568619	-368.444556014
-376.383891533	-433.379693647	-412.757894747
-436.166272701	-388.622922241	-379.717496511
-463.326015724	-419.987176068	-400.060085513
-366.272970978	-403.237926682	-372.724233801
-414.491299916	-432.349596071	-431.644405653
-414.164467403	-407.281007934	-392.527886075
-364.147092905	-359.597952144	-352.795880979
-452.125701128	-389.81311048	-389.715349637
-401.306790825	-381.745287148	-389.472986108
-411.97977734	-420.226762673	-412.332479971
-515.528103048	-474.177922253	-425.626581257
-438.941127482	-412.335870201	-398.575201674
-419.255857026	-437.274462644	-407.415445903
-464.710668379	-425.02093658	-398.065251189
-381.762674653	-438.6957734	-410.196395746
-429.91040089	-397.919735811	-384.52044383
-475.444122144	-414.852516996	-400.420083282
-428.683775983	-427.688357699	-383.889909401
-475.565117581	-401.207979154	-383.106504115
-446.36710936	-405.348808191	-386.523818734
-449.178000028	-414.325879554	-415.468115477
-414.96382945	-395.031668153	-403.864163099
-427.07977749	-400.496151301	-352.414579198
-428.952463337	-440.440538861	-410.790109646
-401.556407572	-428.182707667	-400.88271401
-366.30508491	-381.290116719	-374.034454871
-400.542159195	-397.223911653	-356.70875786
-416.78230588	-445.703206604	-417.894266103
-391.261244404	-392.952507084	-381.107397594
-366.55204527	-414.587942128	-392.998405427
-403.146184131	-431.927118926	-390.479564949
-397.561509467	-375.535960743	-362.765375752
-400.360383465	-380.810466545	-383.058263254
-400.093948524	-408.623275125	-382.428557144
-440.614198873	-374.968170081	-387.005071362
-470.460207789	-383.951407069	-402.60136675
-445.828268634	-393.606564548	-372.996988031
-367.694560315	-402.219263717	-403.038762727
-439.611721483	-390.499733099	-407.647529385
-433.41349811	-406.839893587	-407.496791842
-436.889872796	-400.784359756	-406.320933376
-456.841957758	-421.959176131	-380.653850281
-423.669993765	-401.197322353	-375.606951632
-453.098648842	-401.573860369	-376.338135125
-441.2112148	-429.307929825	-389.087557867
-384.699510234	-383.401137794	-388.093783488
-370.049797401	-398.917295446	-371.263940469
-464.257944993	-412.313661992	-392.123386918
-416.757927529	-382.366181228	-366.559087642
-389.230360837	-371.652222159	-355.914512136
-364.858736405	-371.84667496	-356.802908956
-427.567092604	-390.288243039	-398.506629939
-436.453735756	-400.335097121	-406.623617967
-399.990022043	-389.56622053	-377.223402629
-460.422477348	-397.48020031	-382.405942015
-396.03202483	-400.781786212	-388.714593696
-361.813623755	-392.797873868	-376.16991701
-429.063054307	-423.947700802	-381.193504757
-408.100772235	-399.397311859	-377.941829709
-389.089867307	-378.785685809	-342.202400029
-427.068206182	-394.407213504	-393.909891308
-369.227620048	-410.559545033	-381.820150595
-409.879427169	-436.670890079	-417.402471286
-444.114143347	-416.312410607	-386.333592808
-491.523104419	-392.836249646	-404.471139368
-423.798183446	-432.768214077	-396.399328587
-375.560489067	-438.506491016	-393.402471496
-458.862982217	-411.553197186	-407.377338598
-446.983606507	-394.48368146	-368.675116211
-393.084644123	-382.549793097	-397.655099948
-482.115435324	-423.097033758	-383.873948114
-386.687509538	-394.68293938	-391.632832805
-426.056381775	-399.925267058	-364.203744329
-449.433909093	-400.292278561	-386.675970644
-401.143908328	-406.031004093	-381.920187778
-353.669480872	-371.239164473	-349.299124932
-443.88811204	-420.818342966	-382.877983505
-413.763845516	-379.085915475	-365.162422733
-424.873439671	-399.599373004	-379.583483149
-445.774418372	-404.352445674	-394.220886988
-454.487157106	-388.140166425	-375.581276835
-402.496011238	-398.73009262	-372.694965345
-406.401006817	-371.190706649	-379.577112712
-453.357183698	-430.091186713	-410.502696348
-465.069700926	-456.116081826	-417.607940592
-437.682358809	-417.624341033	-392.036953713
-409.608273697	-390.54907563	-382.895860701
-346.296660797	-359.0631907	-359.119665171
-428.976575569	-396.026233942	-400.957122158
-404.553442246	-393.67740789	-395.269229187
-431.308379755	-415.052578116	-381.467949791
-389.81898666	-328.196979521	-364.153964382
-399.959087738	-388.205947168	-383.085183456
-425.028935342	-411.495568311	-361.142963207
-426.707266763	-401.498776152	-413.819276979
-406.482852078	-415.523202884	-367.851212079
-432.097060018	-381.49671784	-390.196510489
-366.589965575	-375.579171383	-358.176425406
-420.079658527	-391.237794551	-394.676686492
-400.080160817	-404.04330747	-378.241593876
-420.461527259	-478.971150217	-444.491198647
-463.785226649	-392.837830747	-393.557937936
-501.1379214	-456.599970829	-423.528181374
-394.714988402	-412.328516553	-394.726914581
-410.804125313	-441.504623203	-420.310557672
-456.517958556	-429.878534036	-398.372635106
-399.929513566	-419.318652337	-385.319644507
-417.299992156	-429.696757148	-364.639035266
-422.540879805	-414.569460349	-402.65611065
-437.78326651	-426.66903091	-422.502822738
-389.471697365	-390.120286317	-378.181407088
-434.245672603	-437.402239957	-398.081296718
-430.811990491	-378.729465693	-371.360040169
-416.653903236	-438.610141417	-418.250878353
-426.502101815	-430.840277226	-391.563224889
-371.45732704	-353.011313337	-327.57822895
-385.684477771	-386.098255043	-375.040960895
-441.169202814	-466.503431677	-429.790152168
-404.212405155	-398.035493123	-427.78616922
-482.412018359	-369.519930841	-360.073778817
-357.590355438	-396.735095982	-353.707013324
-379.24522349	-398.121970029	-361.65892531
-397.537767748	-400.962746724	-386.727436129
-407.312282603	-405.422430008	-390.835680096
-375.737452319	-416.325038756	-414.832189285
-409.297678696	-396.670926177	-384.819313213
-425.221002105	-393.814675259	-377.596585027
-416.774794021	-406.792454457	-390.721882371
-421.277306128	-398.181387547	-397.749384925
-391.022309054	-419.437619116	-382.6959311
-442.647709044	-401.583541474	-402.168878745
-451.305490053	-384.540772132	-365.317630165
-481.580595762	-395.483825216	-384.747104589
-411.913143281	-363.215353447	-401.585492979
-375.630006046	-376.642568978	-377.425856781
-455.56504274	-439.129488415	-396.377394103
-415.181489826	-390.902555549	-385.099968465
-429.436589139	-403.052900194	-403.357942677
-432.122621726	-395.258624651	-372.468335097
-413.96260218	-396.406489371	-381.210982955
-444.324416809	-429.346511671	-397.90412919
-420.264389291	-427.194835888	-415.388116758
-466.416717971	-430.935866094	-405.906886798
-439.619361917	-391.562053345	-372.658485466
-422.958147414	-435.77625074	-409.214280652
-434.383763609	-406.849553493	-404.540826684
-367.571516903	-361.857721006	-346.21000969
-418.265012771	-424.793366176	-407.439224434
-449.5530881	-384.480565668	-373.011419078
-414.887840157	-406.947374366	-387.617257644
-383.130731684	-368.755366583	-374.578656711
-366.825038012	-378.170263474	-331.577024332
-435.119949493	-432.141468241	-398.781027784
-435.179844863	-420.47433431	-409.404944512
-411.904210005	-396.304253505	-389.021881371
-432.353692811	-402.729006487	-395.444886353
-417.682636005	-391.708486066	-362.280789544
-417.810834612	-398.693089576	-375.585711377
-451.714110847	-446.276796384	-421.984653771
-460.93495026	-393.61426568	-367.779874351
-437.450059926	-399.71511425	-390.955797556
-439.729342732	-385.757886126	-386.624547788
-448.46908353	-421.377508097	-363.589879639
-402.394757778	-382.325265829	-379.779161615
-466.058246209	-428.940940058	-413.925290806
-411.919677007	-397.884765649	-376.453400599
-402.724845663	-399.796943522	-411.922351928
-399.63473855	-404.931337441	-370.287728003
-425.31302853	-367.947654392	-380.873270531
-434.326886831	-447.6134087	-412.660469057
-389.059906092	-371.786998812	-372.679565039
-372.319949097	-378.36789634	-357.242003753
-456.606280864	-408.398755627	-374.191636082
-405.957393015	-379.763898092	-387.885331897
-417.899889152	-403.642638289	-393.737715527
-393.067151716	-382.112373699	-375.11529054
-438.460882807	-371.862986631	-378.252323247
-422.423408776	-394.302650284	-374.664900487
-446.767960444	-405.574188949	-369.05157655
-440.44114922	-463.922504664	-392.870992238
-393.855777391	-369.618779427	-350.688667663
-390.620433738	-404.485079971	-392.508730271
-425.130002664	-368.557203133	-379.236521922
-450.97900276	-437.701266061	-410.384669962
-391.710545008	-383.184082692	-346.066600499
-403.385082948	-404.188419503	-395.207559003
-430.559260348	-377.655494343	-373.703336167
-406.648396597	-388.643278931	-397.261796344
-411.758724721	-353.344059476	-371.680882069
-453.623019909	-420.591823775	-419.519255693
-407.279011657	-398.365003227	-374.252218359
-431.59756472	-452.300207124	-402.939706778
-454.701193874	-451.223095146	-387.125239409
-454.469984596	-421.058276792	-406.86654805
-398.027295034	-400.460677503	-396.189333234
-421.991212873	-427.91257544	-404.4693268
-377.025894735	-370.982816358	-367.900504341
-502.189769984	-389.129706479	-380.774856143
-373.526619433	-434.959937739	-391.185031839
-443.236881835	-404.590618079	-377.623232671
-433.056253462	-373.876764674	-372.234300046
-448.974778591	-428.369807757	-392.793673297
-335.338609566	-423.797377342	-397.308872202
-440.295260214	-379.362124332	-391.335762269
-412.139595375	-434.873729931	-386.480519825
-452.01848597	-415.084571102	-397.982709248
-483.249261661	-419.860392291	-398.332331241
-427.39087412	-415.852208095	-423.450159296
-415.371049346	-376.733286143	-366.294613347
-426.351369121	-420.934514192	-400.727731143
-448.157496361	-446.167548143	-419.020974732
-376.549622792	-393.186917155	-364.322639878
-393.587999027	-396.547226157	-373.648372806
-395.319061168	-380.590604901	-375.654456325
-446.425915212	-404.864146254	-391.347845975
-403.256260238	-381.682466173	-385.661823939
-433.390076839	-404.77228372	-393.585479792
-396.394405331	-417.791062916	-401.732131728
-409.018824128	-397.196518421	-367.153384578
-438.842771906	-455.667126375	-416.802393934
-408.987490614	-409.051015151	-398.451087149
-368.856140583	-385.510048955	-373.551490696
-445.547130082	-391.808961703	-396.625173386
-396.682971105	-407.31669675	-378.102086906
-409.914914686	-424.062225069	-378.361337289
-407.777765101	-402.37741097	-391.566238568
-514.258291487	-407.920620648	-358.749922373
-443.830761874	-384.003107918	-375.879573751
-429.87432528	-454.607615617	-394.625592844
-373.228436871	-382.937679854	-382.92825185
-382.631191682	-398.395393627	-376.979142794
-428.939130186	-410.871072149	-362.893244682
-472.486424419	-444.092027526	-430.016953848
-465.781587663	-423.258892577	-394.917185133
-429.048418682	-421.480503123	-389.64002495
-434.848203726	-436.884742217	-422.621107672
-416.129894584	-426.341638131	-400.147912641
-456.201914028	-397.231973677	-397.832751622
-364.485874143	-402.90838229	-357.810930089
-444.315648578	-445.004857734	-400.826408783
-388.939051549	-446.425522304	-440.75329093
-398.457865882	-365.926733741	-374.751512256
-449.471352635	-376.20665697	-378.198067054
-380.596298635	-386.326006815	-378.74885519
-445.417172068	-402.568535231	-374.79752909
-430.072487969	-444.842058766	-382.652482783
-402.745601986	-400.404693953	-369.481893333
-472.855488467	-424.720094258	-403.47268443
-376.328814564	-431.220588458	-392.285941903
-416.137220707	-407.132141917	-380.745214941
-399.735308643	-417.841594633	-400.291940919
-394.398844733	-368.031666563	-355.950535639
-473.274955544	-410.403021683	-389.841537812
-414.528579675	-409.617952253	-392.633535845
-363.467341178	-404.211828311	-393.454624834
-389.706332293	-376.155237482	-382.401728694
-391.854463013	-409.18599223	-379.793656257
-372.519864569	-393.371852751	-373.209276087
-415.327764946	-383.631858712	-385.420939964
-391.969729489	-374.67465284	-376.041060068
-371.840707292	-388.443194224	-366.924469308
-378.431122158	-385.691569765	-395.403989452
-439.868230423	-389.213690666	-374.419818134
-411.050798849	-365.395831006	-366.429729321
-409.2559825	-418.076454301	-401.723501674
-398.316050991	-436.118893853	-419.909773319
-407.452752025	-423.810994277	-364.639583349
