freq	lex	sub
-399.132184534	-389.613668806	-349.496747629
-451.196515078	-390.457305268	-373.062637692
-381.707410118	-352.659994236	-343.573346651
-458.585921401	-436.336730836	-384.199427274
-450.729231002	-381.540570642	-384.424354562
-438.07908253	-368.629391338	-330.633128383
-383.082838473	-380.040746096	-374.065198642
-409.156621264	-356.040966593	-362.158322133
-409.681800069	-391.84636518	-366.197570301
-467.741160833	-413.358459617	-398.554936009
-366.824304937	-376.341728575	-344.022611222
-339.222953793	-372.115749413	-333.368642635
-462.871800898	-409.374595825	-394.074757498
-398.719914583	-378.695694865	-377.967927929
-375.477005864	-351.260209178	-338.89506117
-354.828656222	-396.408278125	-366.92909991
-450.628297009	-403.361352802	-397.035926053
-436.216801452	-423.70834604	-391.878346621
-439.706203198	-391.988896086	-367.153404109
-428.163218513	-393.032833358	-376.149784207
-447.344314634	-393.216562097	-371.935212714
-396.516901798	-398.759801576	-370.354140033
-439.822503564	-416.025139344	-366.094159959
-369.690630172	-356.196463514	-333.62611669
-405.771663317	-380.596129713	-350.295282854
-379.233546474	-381.490927088	-377.592791645
-417.139388316	-412.412780406	-379.945300363
-450.063455421	-375.796634593	-378.94433357
-398.594235135	-377.210392498	-353.16328452
-399.704735155	-371.905457827	-366.719363945
-342.254793189	-385.79640225	-353.947316171
-397.104087565	-353.955434308	-345.776386747
-417.831677926	-388.574512527	-368.757566958
-392.057876574	-391.75634974	-337.542308307
-394.443589246	-386.426801527	-363.820014019
-382.144875444	-360.156864795	-366.664379839
-419.147931627	-373.392129516	-365.800234144
-400.626231829	-368.259656637	-315.310682571
-408.894446744	-383.175217079	-364.183763224
-416.529527503	-392.114485083	-363.168867245
-433.578028086	-362.857758864	-349.910775744
-445.767093706	-368.098794137	-351.149433831
-419.049248203	-381.156467	-369.526207003
-441.046843043	-392.925840573	-362.901052932
-407.841085648	-375.965878824	-342.18783282
-393.333288636	-409.313313586	-365.321093247
-358.954793611	-363.782216653	-355.194231176
-336.099668107	-366.447226041	-337.983129404
-361.754541954	-368.337399459	-350.599379152
-407.913940126	-360.498281403	-335.682003592
-423.339082627	-371.003854237	-335.074468233
-428.713231816	-357.815528938	-345.122055824
-410.025161154	-369.727775794	-350.230171809
-417.263348595	-384.730020366	-410.528320242
-378.27864971	-382.951815355	-350.080082932
-398.565309094	-365.864378201	-371.092507612
-425.550534936	-363.473018266	-352.065920231
-322.966515243	-332.534908998	-318.567517468
-430.695072573	-381.747889131	-376.983163536
-383.046787196	-366.995121046	-337.602415544
-440.845594619	-353.236932958	-336.498987076
-379.864791525	-380.578086337	-335.862611876
-390.328237307	-361.788495722	-355.675271489
-372.812468572	-402.251066645	-394.312315033
-374.616539925	-379.775664043	-344.412023034
-413.31731612	-413.707546376	-371.924748851
-414.222661367	-366.256606415	-347.00864829
-393.474325855	-386.807229148	-377.01604821
-431.647627871	-418.632212471	-359.592554831
-383.851994826	-396.355776392	-396.718922612
-360.828666866	-361.263801287	-350.31999415
-392.361319833	-371.436571949	-372.106251451
-367.688834683	-375.949707148	-347.81255601
-344.136573831	-370.853046053	-374.397488393
-378.118375099	-354.997949149	-367.484685736
-410.969434496	-402.824839567	-379.425892811
-361.536125325	-342.548330686	-334.641224864
-398.679280911	-359.891910891	-345.882404964
-342.773113409	-356.607475282	-349.192547426
-371.636373163	-445.09850237	-379.156628535
-419.912732578	-409.062615281	-376.937226253
-393.625882371	-368.425486274	-355.433226055
-413.732807103	-421.30096176	-397.407587797
-415.375276344	-392.373278537	-387.368583073
-387.434162875	-366.400285009	-347.408425857
-408.227827095	-369.396716167	-338.746688553
-389.809401636	-376.131226675	-340.79215649
-406.576448792	-365.59408397	-387.73477106
-393.299748801	-354.294708944	-326.363514314
-383.138997546	-388.345082065	-345.460485521
-399.988652436	-384.798490486	-377.899228614
-341.466318406	-382.839954597	-354.280659433
-420.823243288	-398.882508593	-362.642046529
-379.776887246	-364.596153781	-345.691514904
-354.852437632	-359.114161066	-340.588845237
-384.100924	-370.524742868	-339.12647543
-384.233884634	-363.783508516	-338.231816968
-405.94166641	-380.109041189	-357.07891939
-351.558108737	-402.869789554	-362.775764271
-391.173422034	-404.151254427	-409.016986365
-371.836408276	-344.774883713	-351.796128088
-362.661896554	-370.16247558	-376.051597132
-382.817113594	-374.45694949	-376.062552773
-357.427165594	-370.201770265	-358.497564831
-398.545250221	-332.291625517	-315.875841075
-380.998888955	-364.816496842	-327.188682015
-375.770479524	-342.363148807	-362.419834971
-392.527772022	-389.964669516	-376.845432169
-385.924918672	-407.404437748	-367.330108851
-429.616182541	-422.730863727	-364.674777029
-376.167080002	-339.097597126	-347.308604771
-395.642993545	-369.332756461	-366.058431398
-418.145433947	-379.507165949	-334.845241392
-334.907278587	-356.141812665	-355.463683807
-399.617450649	-334.905373509	-337.523466589
-372.152449394	-341.286505954	-347.137885272
-385.276432238	-357.001650863	-351.597156719
-407.01398789	-398.612254881	-383.992016683
-402.76444296	-400.663480475	-357.503251636
-435.029077041	-417.741320334	-394.74760341
-361.533150856	-374.24118065	-365.654642508
-388.408903875	-402.912273664	-373.084425053
-404.891560787	-376.948431964	-357.00306005
-394.111876039	-401.133540139	-381.432664826
-418.905942124	-378.616396138	-365.124474052
-395.73875804	-370.760772953	-358.759018824
-370.620726618	-430.161714687	-389.70324268
-383.958545687	-382.108690327	-383.400798295
-395.624008049	-385.627772874	-358.37093814
-430.598646957	-392.191812288	-365.224072704
-384.604912156	-412.673590958	-384.135391653
-348.036625519	-334.657896714	-350.189204485
-377.265372886	-381.942578626	-369.205892009
-388.737217346	-390.061714382	-352.076134971
-433.939714841	-377.082915331	-370.307657278
-352.599601183	-333.208649082	-320.67556619
-424.958916843	-423.529841778	-371.038141552
-428.889061675	-368.845140323	-365.636994605
-456.385445993	-353.126639838	-362.166069942
-458.734569914	-408.38355912	-394.348075315
-396.336046866	-385.715944231	-375.509784472
-388.492384789	-356.16676069	-359.423918664
-363.924086692	-384.053470598	-361.906976454
-394.18359992	-389.148013549	-372.037291576
-437.085647214	-386.558525584	-350.895963193
-398.626783142	-362.740615138	-356.614236001
-342.313825002	-368.140173933	-364.382660195
-438.872448547	-385.653445904	-344.935829426
-385.42428509	-410.133131313	-366.393291899
-416.266911493	-383.087884329	-375.85742487
-406.687419518	-383.627292766	-364.530249597
-359.144646943	-410.323046334	-389.67476938
-415.456278256	-375.467367189	-341.472559315
-396.035474156	-344.013743358	-340.85528052
-414.864142171	-362.179735451	-371.205370162
-421.904906783	-414.535003793	-374.903127148
-457.038214717	-380.398739127	-380.69359514
-369.199702398	-400.704272921	-374.275748143
-364.655434146	-364.628944977	-345.749435491
-390.449467938	-373.747008444	-369.843351649
-424.602830103	-387.621275471	-375.750297365
-411.837022387	-377.02275074	-345.826923097
-367.545497945	-358.8820317	-343.560659532
-417.202496271	-383.612311578	-368.722621837
-477.116517309	-403.809766028	-392.05494694
-424.231651165	-385.473145847	-351.317178479
-377.052645801	-375.172337085	-361.164382085
-450.520807202	-391.012037748	-357.975090387
-424.475021544	-381.318035361	-344.599374274
-390.05583641	-396.099761254	-376.611543703
-454.115226588	-372.357724883	-355.4350194
-386.338107898	-370.693189315	-356.87061628
-412.694234936	-370.723665502	-369.599942599
-434.200888966	-387.587263012	-377.077056085
-374.296585469	-352.554523164	-317.807985705
-387.001756066	-358.026365822	-355.894906583
-378.572565221	-386.624164936	-361.431673574
-383.47511621	-378.929370568	-358.819733069
-390.489315628	-392.350493461	-377.734899828
-386.145353572	-408.064845005	-377.694808291
-352.815249458	-373.006740173	-357.589074956
-357.380047112	-351.136886865	-346.485678893
-431.655139761	-378.913714199	-382.88669374
-389.198923849	-348.56981493	-327.860555092
-391.53951689	-421.539461145	-415.845772624
-405.364515645	-397.670833713	-382.515363887
-413.588716497	-376.181540129	-360.99895329
-437.64883572	-397.091168996	-384.185180891
-384.266440881	-377.076376819	-363.777416236
-417.747308152	-359.982920323	-345.564130536
-361.177621823	-380.402394449	-346.75957832
-396.698711031	-371.749190856	-363.677673719
-355.833969075	-364.964364853	-336.106769564
-378.864633334	-349.603812426	-362.533967438
-417.181480019	-364.919940972	-341.320930623
-443.927037672	-387.717289962	-361.427332463
-371.85962543	-380.882941858	-361.710599892
-340.89545526	-388.996444273	-365.511773976
-385.845921322	-420.747337299	-378.734737134
-369.034982094	-371.767846964	-388.879486297
-402.316781736	-391.240144491	-360.340054928
-427.873923972	-415.504183703	-388.154273173
-404.161267211	-396.792326714	-372.69442908
-365.776949802	-371.825716568	-357.606132001
-354.576678338	-348.860520308	-316.324286183
-349.963274473	-389.002690079	-361.231162068
-377.079522666	-374.19424256	-341.263443028
-405.932329797	-375.603079535	-398.146879119
-407.041819403	-368.432773141	-359.353903472
-386.514416937	-359.983217858	-358.964628356
-421.880501988	-373.40956966	-367.621724697
-420.007773509	-389.778588484	-369.114651405
-432.202174216	-380.120399964	-391.586738065
-439.29202231	-386.021892345	-367.065470658
-404.467483307	-402.660605573	-369.722930432
-429.08307566	-371.027929015	-365.600221411
-419.411342976	-361.382411148	-365.048981749
-397.110294192	-347.030569488	-346.376820401
-392.540794455	-350.898477574	-345.131144062
-384.545046461	-382.324066665	-335.660519677
-407.769990952	-379.488049182	-347.796893803
-413.998742334	-378.048726207	-355.642296814
-426.175983655	-379.399151278	-346.957960512
-346.36233233	-380.981176487	-357.321114798
-396.478918907	-386.952633905	-378.0587676
-379.002586476	-399.461696432	-382.704501309
-406.85933413	-392.545116391	-357.759840656
-394.124354285	-383.225512179	-367.441947764
-497.323735001	-398.640948917	-369.463395042
-422.256005455	-406.670695135	-383.030302515
-355.189562788	-396.642117726	-367.828733648
-395.173970504	-358.177995077	-345.286031601
-414.198186989	-403.407771782	-363.980861541
-447.138716211	-433.093953426	-381.122157419
-407.2605545	-401.619319014	-354.345316252
-405.014268109	-404.136922978	-356.294888542
-416.489458457	-369.780491933	-339.710233418
-372.298191578	-346.472872726	-329.77737893
-395.063337058	-384.477397488	-348.898696558
-394.049528637	-349.09213169	-338.964910228
-419.435256061	-411.977242217	-399.967495098
-390.753240319	-382.234289641	-376.065634372
-425.730861776	-430.552515264	-372.221502674
-380.563209959	-357.423024796	-342.898750222
-409.820230432	-378.582969607	-364.109256506
-369.296206953	-368.375635682	-371.255572647
-411.596282328	-382.207585586	-386.683035171
-388.974811895	-397.898927246	-384.214090809
-388.918346302	-374.83298768	-361.168633767
-386.228127304	-369.248779189	-349.086723167
-366.511469367	-403.002408987	-356.562393525
-346.910406322	-382.265298864	-341.810023179
-443.936139212	-409.656404592	-353.669714355
-416.277095991	-365.274208117	-342.844223771
-408.352528177	-381.627114713	-363.945460974
-389.858709957	-375.414585885	-361.648596662
-376.452913325	-378.316151547	-373.3695853
-418.84175953	-381.91918676	-362.866748178
-369.717973153	-399.069461841	-377.734848363
-353.237247798	-366.853048604	-370.512791649
-359.126483278	-359.711954521	-352.090684128
-455.437369571	-413.87940524	-375.982418101
-398.731735444	-372.716941984	-352.966507764
-410.207810545	-409.812864018	-364.698016861
-355.749261462	-381.828277661	-347.654865176
-394.43283331	-385.736362691	-363.412739209
-410.031351905	-395.119289572	-383.556617951
-431.820667013	-367.515497565	-358.70886627
-439.98145573	-395.923314856	-391.225061623
-453.846767868	-422.405445232	-394.856555841
-350.399203692	-367.293771527	-360.633123799
-409.723740978	-363.285531873	-366.072385694
-368.247900431	-346.963213338	-341.84864157
-384.525769354	-382.816369187	-378.382369674
-355.368674188	-355.790830183	-340.664364617
-431.154969892	-383.258935489	-376.826800833
-435.862419872	-367.636632278	-345.347108031
-385.722163739	-386.564480627	-372.755623851
-377.256907941	-349.146637173	-358.578962803
-347.566278809	-367.03968176	-338.937354885
-383.190640631	-354.057741393	-344.35231662
-394.109243733	-418.158925115	-382.413718341
-396.811416239	-353.992405755	-332.95921536
-404.094297356	-389.77698318	-368.198403362
-359.350927749	-350.877707957	-337.30785
-404.446541625	-412.992553619	-384.210100834
-463.093622583	-395.602234338	-383.281346173
-401.554679108	-374.809567335	-356.428545615
-375.600693351	-396.338372598	-374.681662601
-400.930759328	-407.687024072	-373.485445546
-332.830373731	-353.99755344	-344.396229257
-406.350623801	-373.925012623	-339.136499034
-421.420909729	-386.760596154	-381.478076016
-436.930699293	-406.449144305	-358.023385984
-395.208042043	-381.201022921	-358.908184897
-408.722930768	-389.838343681	-387.368219484
-393.726752671	-378.154882473	-361.573936861
-363.609577059	-394.641487167	-352.69647668
-420.551660373	-399.570819825	-378.210673609
-351.429398617	-393.146854316	-358.229215187
-437.116054177	-386.465704301	-397.368976166
-417.957291256	-359.853754119	-331.233187967
-369.739699955	-348.167058984	-339.346744006
-356.505768439	-358.006759814	-350.449564794
-388.634080209	-379.437501165	-366.706449859
-387.024452633	-418.548267844	-374.969894924
-425.401450165	-379.375414663	-379.778760715
-393.119341282	-376.827915608	-364.565836352
-382.277626345	-375.946216552	-372.742834486
-381.660697067	-411.41309568	-392.37550564
-363.373437288	-340.959034914	-355.245797091
-352.307240093	-390.506455539	-348.40081012
-434.150847497	-389.459540139	-373.257023199
-418.771190007	-410.330400252	-380.062975429
-405.086431607	-389.061141518	-389.217794539
-417.972375229	-360.036091189	-350.951765771
-395.460620669	-371.455637569	-344.866864975
-399.780177835	-403.413561892	-378.203817914
-323.708198315	-350.820302581	-352.135096911
-350.357397053	-371.446798768	-367.257387617
-402.876933112	-417.138217121	-394.360997769
-428.924889723	-390.019069194	-355.599749151
-372.538049287	-378.137898284	-350.239391226
-396.62104423	-394.997559289	-385.259434554
-428.711550661	-376.809278327	-354.94348257
-320.873170911	-362.28659336	-350.444105706
-432.749088628	-356.772038796	-338.890474979
-380.951193788	-350.801288562	-346.36129313
-353.095249891	-364.117270865	-341.006141778
-404.991880427	-404.847713649	-392.156649367
-396.033918431	-375.278334882	-360.167397196
-432.660676356	-361.895534598	-345.020627794
-420.039972406	-374.635253921	-372.58524199
-399.558253976	-393.855720725	-343.784049711
-397.878680982	-362.071695342	-352.469574891
-410.523002799	-375.485073868	-372.274614935
-382.441319547	-365.691391245	-344.526254396
-358.820620245	-385.075755015	-340.151897725
-378.509270459	-382.335728585	-371.571995581
-371.946373422	-388.718508931	-347.988403064
-412.983324608	-378.003011776	-340.320812982
-426.312247352	-389.842883836	-364.758212884
-394.919445676	-356.677319034	-355.090061517
-367.901664771	-374.800450758	-364.218990609
-341.961256359	-387.94866105	-343.783337764
-370.655190289	-369.453307891	-342.882499298
-396.072526817	-394.852124323	-348.88803383
-401.311474465	-375.145645477	-366.115182114
-379.11218052	-371.443555111	-362.156000713
-360.701114978	-363.650137392	-347.323533968
-357.653928575	-356.811645465	-354.773643125
-426.539775279	-386.04168061	-387.837471234
-466.515216515	-418.482661487	-390.465555009
-390.039166141	-377.987081355	-366.476344812
-409.1391917	-391.151861291	-349.227724917
-400.000238908	-356.452147926	-331.681396489
-439.479455752	-377.495583618	-362.474775566
-371.731107292	-353.945393056	-344.458600269
-368.675116378	-355.627981197	-336.986730801
-414.234739855	-372.985259254	-362.934967304
-468.741813987	-403.30451424	-352.801616029
-373.024946679	-397.494615053	-365.993627619
-401.757392105	-386.978366444	-362.916608865
-441.011880247	-409.218928894	-385.678484894
-382.500538972	-368.107086991	-370.163530649
-374.690526144	-407.12759496	-361.958236896
-338.740827948	-330.436358468	-357.489252479
-379.978740162	-358.854487044	-359.331209323
-359.465064873	-354.743378183	-370.172108474
-378.784696665	-359.996405128	-362.714437812
-398.357619867	-378.652146237	-360.756462548
-400.276030424	-343.123496742	-342.806383396
-414.273521032	-383.036586131	-378.005290217
-396.253300617	-367.289545698	-369.323537901
-360.78942061	-367.854831636	-333.717985082
-361.84785518	-390.084737104	-368.862756639
-346.506920536	-371.721610773	-350.586497373
-441.701425289	-379.209300507	-346.528154933
-371.00035883	-359.490796653	-347.146799387
-366.573129807	-361.134247674	-366.549029774
-414.663219773	-361.759234605	-351.760410324
-447.563013778	-358.903916006	-332.305554032
-365.468614754	-388.622757299	-370.656530231
-372.082054841	-375.631287785	-358.325546975
-350.024111868	-351.886957054	-330.280862194
-423.256412767	-405.071530115	-376.494282141
-412.177801528	-376.370815276	-371.095575559
-377.369079364	-390.28918141	-368.134492847
-423.527288376	-403.954419131	-356.890348094
-324.830817849	-366.122429279	-349.397806389
-371.385742044	-366.354311937	-351.74282711
-420.404732096	-406.154052624	-372.611299667
-396.555020726	-367.028905892	-353.144564129
-406.274848393	-393.685998764	-373.222612437
-387.453657836	-398.158845953	-365.174531766
-448.078811058	-419.218549025	-372.609404824
-365.899009153	-350.599267529	-345.95221992
-370.315276036	-361.341195762	-341.418667575
-415.539519162	-387.788388298	-369.228636924
-381.039160967	-361.058519986	-357.820824745
-389.517801388	-379.542316673	-360.196244275
-384.847023977	-375.330824499	-351.989701606
-453.189224555	-383.442791536	-375.542617778
-422.694072882	-416.395339073	-370.717973575
-417.949401271	-394.85175375	-378.33296704
-417.564442739	-378.913105449	-356.799494273
-391.35049074	-378.008910898	-345.924811236
-355.388834168	-367.04314344	-322.315124612
-390.883297832	-344.764799018	-340.74113206
-389.887952017	-349.317902679	-336.967961094
-411.481440679	-411.761693764	-379.881014352
-405.934337944	-384.980451665	-340.363019169
-360.455054089	-352.712979791	-351.580130545
-415.103293487	-362.932803025	-342.868897532
-356.195190652	-381.712957208	-382.082562108
-387.996291203	-390.392846284	-370.596137407
-435.056796605	-378.235519034	-395.650224861
-442.621469765	-406.968751811	-403.191814032
-368.43801806	-374.661775834	-342.665176318
-443.449869324	-388.270034827	-379.349744433
-392.715148345	-376.245214272	-350.25045311
