freq	lex	sub
-177.799203841	-132.216291898	-157.039504263
-184.238243517	-161.410023775	-198.655368466
-180.636971275	-147.987838782	-178.049887699
-205.452382398	-177.962396652	-198.156981007
-183.783785934	-164.159402309	-171.906136706
-167.783826855	-139.541537447	-180.266789446
-181.982516831	-163.686876211	-194.29088461
-177.478565176	-154.457798509	-182.015326501
-210.087297107	-166.951828162	-202.835642474
-194.001480277	-144.770992109	-183.546728938
-210.284320728	-167.92708686	-212.15881155
-167.165837078	-171.660665384	-198.884130498
-221.182365826	-170.52561712	-203.645482726
-193.899027542	-154.890694637	-190.873127691
-187.413674784	-149.424176763	-170.48203166
-207.492293279	-162.68413089	-188.676699771
-181.228427458	-140.409089957	-155.770544055
-177.406090375	-160.254850267	-195.446806034
-182.644892314	-168.843070125	-179.461290752
-189.428874418	-129.20350305	-179.842800986
-175.335017284	-152.348340603	-177.101105271
-201.460851854	-147.681833001	-191.534965806
-190.347365337	-154.746800758	-183.61105114
-186.353768599	-141.201740106	-172.267894178
-176.362225053	-141.135208488	-160.127791663
-176.929060117	-143.594397773	-170.675116253
-208.040403313	-186.775670098	-207.938582748
-198.528498881	-148.246129925	-194.065894725
-164.384583383	-171.748524501	-179.501931212
-194.011236552	-150.372008148	-194.818150793
-190.945598085	-156.024334765	-180.334933867
-186.649119102	-163.495889203	-198.350534689
-215.19311554	-155.177699154	-188.392266095
-189.722988273	-162.780607954	-188.228778774
-189.78646974	-179.313798106	-206.643208384
-180.947968582	-172.943074929	-190.096714578
-174.588720525	-171.836065721	-194.905558158
-183.221107201	-140.191297922	-177.590654258
-204.517603853	-180.89214026	-191.384471255
-176.45663653	-143.548092203	-190.3467941
-159.901356644	-157.394681442	-183.805577825
-191.247408035	-168.032541326	-195.283061536
-210.393304607	-154.853944981	-187.077134622
-212.613545071	-184.529703609	-204.932735418
-172.609397791	-160.207393282	-194.38185511
-174.685712574	-148.321316442	-176.782881065
-229.917564229	-181.276319919	-217.669538709
-191.734552465	-148.607181938	-182.737569352
-148.337819795	-156.825480773	-166.453114291
-168.967691604	-159.623921658	-197.18995704
-208.752596267	-147.544418699	-181.128658001
-196.994581798	-140.160992389	-174.860495201
-150.794012135	-157.81498842	-186.704749105
-186.633285163	-158.293088736	-183.192886102
-162.132429135	-142.096637086	-161.522124981
-184.009787308	-137.758049087	-176.611673297
-196.457677103	-161.260822417	-187.19826506
-180.389079581	-151.721634009	-182.46521869
-187.983090443	-148.147364351	-179.507536804
-211.75560019	-171.567467854	-194.872496731
-172.048089347	-155.023977321	-177.98513127
-156.554600342	-147.220343094	-182.64392662
-195.408837311	-156.733856512	-201.798961236
-210.565917806	-161.191292089	-190.077487151
-205.002315058	-173.227727479	-187.231671148
-178.469542573	-146.686573893	-187.521413295
-184.292903647	-176.087710007	-203.688563683
-173.808410615	-151.753675902	-185.09778358
-180.374068031	-155.35955124	-173.748693723
-217.941599089	-169.048713346	-198.413741605
-186.256376111	-155.091076169	-191.282244043
-177.780901848	-154.887811453	-204.594475371
-196.609402252	-156.391829575	-194.550666489
-184.189451006	-153.234803622	-169.623759911
-205.929118343	-160.214125001	-195.397000255
-177.141076869	-161.071521073	-186.939946656
-244.915564917	-192.339662626	-236.069858087
-266.906891811	-157.072897866	-189.980526195
-164.099986666	-137.710091387	-156.481344604
-201.111652675	-167.985956183	-195.662742491
-222.489387858	-178.221470823	-210.913918508
-172.19154841	-158.617172892	-207.582998934
-204.592531497	-152.376938714	-174.401487572
-219.713200805	-157.105789411	-208.881527695
-212.53802361	-156.48327256	-168.677941914
-203.397360695	-151.351461039	-201.401374731
-191.738265891	-177.028249713	-208.61746555
-173.48666998	-146.860664302	-195.335854974
-171.57664106	-140.924264396	-177.810907833
-200.271342914	-164.341638552	-190.620932278
-162.57872375	-147.116076705	-184.78586758
-160.185592452	-158.521183686	-184.519178652
-183.396952488	-173.997386853	-196.088880977
-152.807882265	-148.321933833	-181.293246164
-183.631527611	-167.702107394	-200.732841612
-199.615156301	-167.204309007	-197.517795104
-171.584540509	-147.810037517	-179.59940296
-196.278653847	-154.784418087	-188.614481861
-209.531374683	-157.919427252	-191.348305312
-175.605733164	-149.219943713	-175.767503537
-210.694975705	-164.684200348	-192.099083963
-179.822615435	-159.055728927	-179.229684988
-177.481133038	-160.521562455	-198.954003409
-186.162691809	-151.403755948	-191.14238345
-197.203779524	-159.189426603	-179.861669064
-190.979734685	-139.727196202	-177.054123757
-187.934169389	-153.39068951	-197.029736429
-192.051359791	-163.592562277	-195.187639527
-200.286044299	-165.080847768	-205.839970324
-209.682542704	-162.01983036	-195.616249698
-183.868850526	-158.064018268	-182.012455
-186.28605124	-144.6743902	-170.231647388
-183.779840191	-146.824079163	-188.78751954
-165.103810688	-144.634033227	-163.948194766
-192.154948679	-154.436520371	-176.54464102
-170.536232849	-147.668988337	-174.178516639
-221.174665215	-159.675373027	-201.915041876
-194.678960137	-174.723832777	-200.276867354
-177.476780804	-158.983473494	-186.42722263
-181.912371421	-157.746998698	-198.618583561
-239.937778539	-182.437339395	-221.422801508
-220.785085223	-162.683603072	-189.648417704
-166.101147808	-139.741199591	-156.817766377
-162.544430665	-139.830947921	-169.478305077
-203.191527766	-153.32746982	-190.223226486
-173.158472962	-157.42996978	-185.996172384
-185.31971908	-135.728631455	-176.304106849
-199.644049787	-173.292346365	-179.947517301
-185.235322329	-145.415174536	-169.540179366
-176.042475909	-135.538074268	-166.262242075
-163.008016763	-152.50239638	-181.394523291
-194.620970799	-143.572306618	-166.154015042
-168.231095326	-139.841197869	-187.947755099
-200.931549185	-175.107071059	-207.488892628
-189.938699921	-144.922427802	-189.970409548
-193.380692073	-160.013986705	-183.662390583
-217.011624959	-177.55041979	-214.347470731
-181.348718974	-164.518111831	-190.930427749
-180.734156314	-158.28422882	-196.937977852
-197.338219894	-166.279026118	-203.349040731
-190.424510117	-156.749637203	-181.610393346
-195.811789908	-156.426735505	-195.315333203
-207.397026454	-167.387139378	-201.687857315
-176.968963265	-138.864557092	-168.425823014
-239.955758755	-151.198997198	-181.342612828
-231.207751193	-186.18927806	-198.592580739
-148.511343663	-153.04336959	-176.708194699
-190.032528606	-152.629850468	-176.345620245
-193.711618664	-161.404063307	-183.966398035
-210.937686284	-183.434071685	-212.49239859
-151.114495219	-152.817279901	-173.600810334
-175.290108828	-155.256998935	-195.021047235
-193.644062685	-158.488062543	-197.441194404
-178.207874713	-147.099834222	-165.80975283
-205.899303603	-155.282752737	-190.339025895
-191.612867471	-176.62427341	-211.005152168
-175.229768975	-162.082375508	-190.030102803
-187.692817142	-164.52523119	-201.66245711
-185.398824193	-137.326878588	-171.051895668
-176.642374953	-165.460528319	-204.336583752
-196.430320777	-147.283841585	-179.258837258
-177.466113531	-155.312651331	-178.372093531
-197.98251208	-136.148896426	-184.096869798
-177.371220672	-155.549002818	-180.377751226
-200.571694309	-166.14401319	-191.352857186
-177.870755748	-146.301800316	-174.537957913
-172.589069885	-164.684982297	-189.129042828
-204.289340442	-165.974245786	-184.757481986
-162.037520608	-157.685895922	-189.118596219
-188.618832543	-153.840204987	-190.94196044
-185.019209392	-152.466415157	-180.646304111
-200.58699299	-162.864571779	-187.501960644
-200.502188106	-144.962403192	-181.445791255
-202.647194837	-158.633884622	-179.835848243
-183.4471162	-142.136941947	-175.233674063
-199.796055361	-160.330901912	-182.751845043
-191.164912495	-168.218492595	-185.864361815
-177.099734757	-149.661206125	-188.956888476
-197.243158745	-156.776537055	-189.50004235
-174.271446729	-154.15249928	-180.165714402
-191.120259302	-148.387169888	-179.164888948
-211.707052809	-163.91072085	-200.779821189
-222.101491346	-177.904374228	-213.787143787
-173.319976277	-142.81126403	-176.893767271
-175.869386254	-154.886751842	-193.473051364
-227.724035937	-177.774759225	-208.048443833
-173.745570519	-152.223861755	-177.279130361
-172.550054963	-151.944815884	-184.428040484
-205.609478827	-166.097438468	-179.583377061
-126.313029816	-169.315219436	-199.894113857
-195.928850172	-147.076655434	-164.184689274
-188.595372568	-152.699080882	-172.309126384
-189.86149744	-185.212918732	-212.648914157
-191.547167946	-149.339153626	-169.393381542
-186.554115014	-140.981321779	-178.082184707
-168.145140322	-149.442591725	-167.602633785
-204.512762904	-158.092308013	-189.344633889
-186.400237888	-160.836488906	-196.985858427
-186.406277077	-177.149581863	-202.752807501
-200.11721748	-168.366622118	-204.555539008
-172.125136877	-137.364305391	-186.540388219
-179.902611858	-149.25319099	-189.156322562
-193.318327289	-146.822732146	-193.719510707
-188.924562789	-174.915552262	-212.02822474
-154.979390772	-169.047886051	-176.197518711
-162.034825999	-151.16341043	-184.231738312
-188.999724331	-142.851542046	-167.259256812
-170.863421843	-152.443414247	-177.291305672
-215.479000322	-160.27334704	-210.096270643
-199.283605057	-177.118538761	-203.258640043
-198.04389013	-172.129429094	-204.740195142
-179.784048983	-163.926329038	-195.28006717
-190.6260525	-151.569381805	-183.484700556
-182.523889864	-160.819070171	-171.960118818
-189.822433442	-172.833146509	-192.326649916
-214.72751482	-149.516438397	-181.502218652
-174.590627582	-141.409971833	-170.103556713
-178.634789422	-161.599535085	-188.418708941
-173.211875414	-170.667589314	-188.922677976
-190.937995582	-211.834186513	-216.737333321
-192.730013432	-170.617560409	-192.402812512
-206.421196368	-176.437086755	-198.096671972
-166.192855817	-151.494935408	-176.522449078
-161.355328211	-158.270900167	-178.614108165
-186.335638332	-135.703086352	-157.279638529
-192.558301772	-152.926182592	-178.728020677
-190.469303012	-173.624761918	-200.485377486
-170.200116189	-160.16743689	-191.921912217
-168.736133263	-158.575750616	-190.725001875
-206.013759851	-158.484342817	-203.340271198
-191.699266641	-154.000327818	-191.821116057
-187.745978912	-143.812405995	-165.45084359
-190.330239446	-185.089127412	-202.86575898
-197.943633138	-174.673042021	-202.484165292
-216.770180911	-184.148803365	-220.15589844
-178.143863886	-152.750384762	-168.043207566
-201.911911797	-168.808897927	-166.634391597
-178.970628134	-139.226119559	-190.307335331
-183.801408127	-170.869667717	-185.586423823
-175.348233551	-172.161571378	-195.225990569
-199.01672526	-171.019671502	-193.762998242
-182.695506083	-163.921732477	-192.595561214
-192.431095907	-159.114380833	-192.96411087
-184.28148452	-161.218027982	-181.788762065
-188.923768874	-157.321315796	-182.181781925
-178.845775336	-147.079885411	-169.241756161
-171.673901324	-147.671521792	-162.487110205
-166.172695292	-157.422433795	-179.709351713
-197.240496866	-173.558229204	-201.462283046
-190.913627407	-164.121682348	-188.222813494
-203.198613003	-155.165620178	-182.52638572
-195.71286238	-177.38454738	-196.627702952
-188.899489695	-156.150124201	-194.246029793
-160.385456772	-131.048901417	-180.016638711
-177.425758496	-146.60503782	-179.567715629
-210.759304934	-165.657144661	-197.104520482
-195.094852413	-161.585873033	-189.59650452
-225.114590242	-197.610086137	-220.507961214
-190.436139276	-152.306613589	-181.621583474
-162.454512043	-185.400358734	-207.42741322
-190.511918116	-160.171911872	-181.821672266
-220.883997485	-180.981748798	-222.897286802
-173.283407925	-157.710330208	-183.351254526
-194.362384102	-161.823216488	-202.409646122
-198.76268111	-154.128277146	-195.22110839
-198.766775918	-166.707095023	-205.305781934
-173.162129568	-178.473243005	-201.90150926
-181.553558307	-151.367596207	-163.184273847
-196.187338732	-178.044861198	-210.427303052
-188.676189777	-157.630838365	-190.826566094
-192.444216466	-168.945422121	-203.705038896
-237.463051307	-168.957684666	-202.147121325
-201.16242131	-149.291847045	-172.92346375
-186.647474413	-155.223389454	-191.77702616
-186.049727696	-149.047234978	-173.697216766
-185.450399072	-170.921724276	-192.809929276
-162.021138004	-136.513472628	-187.818564531
-212.134208838	-151.21001649	-193.479120872
-202.488823706	-157.017656912	-192.979425593
-158.474909461	-153.965749891	-171.821659457
-182.099405373	-162.23315698	-189.599705894
-217.601012611	-196.801752807	-213.895808014
-193.187998817	-159.6965876	-174.339307754
-196.195214342	-162.12234811	-203.576129062
-190.021284574	-174.03372542	-196.527021142
-171.156231137	-160.912143575	-181.597280964
-203.995953571	-156.33869635	-206.447917004
-208.776130528	-165.546579691	-199.622223032
-167.770266704	-172.825555461	-198.138987106
-189.230449658	-155.798276605	-185.385045869
-195.359373178	-178.99356577	-189.668625161
-201.8594418	-144.441532535	-172.777136083
-177.230373141	-164.229923115	-181.917366721
-205.368428129	-157.741624116	-199.630537983
-185.562385472	-157.899676026	-178.442238338
-190.123912008	-163.319036007	-190.423530406
-164.74701842	-152.688654948	-172.46185042
-169.21312953	-172.490470448	-187.822749804
-205.106243226	-176.639154047	-216.857326342
-194.211406647	-150.044916485	-182.372950182
-170.185925577	-153.909728378	-193.051411589
-170.897259027	-158.30334809	-172.422598369
-183.950066579	-147.57987758	-165.051318656
-197.451939515	-168.931980121	-212.910076527
-227.013223541	-182.158447409	-221.580934691
-172.603991135	-162.787029783	-184.785268166
-215.3056607	-174.67167821	-184.331342476
-197.730028388	-165.014605567	-197.521213019
-185.55099793	-164.453216383	-189.209228933
-175.578844488	-147.998865224	-170.525548412
-190.228128291	-170.382884045	-192.992933701
-166.364755181	-151.658406483	-168.320273091
-185.12646134	-152.59319867	-189.571084115
-172.688999429	-152.614404313	-170.757964572
-186.614754314	-169.643760334	-204.14353563
-189.080505682	-139.419443566	-170.498636205
-179.705224578	-176.53363087	-211.367850613
-178.755979818	-156.291716664	-187.748566237
-209.512826568	-186.653884478	-214.42080941
-199.388810634	-151.467280002	-184.617378331
-178.792040997	-165.59968628	-189.687548874
-236.373394403	-163.070264054	-199.744630181
-184.70062323	-157.650801218	-194.43043948
-178.953039961	-162.141955449	-186.530605141
-212.909750918	-176.951065803	-198.35194525
-215.267301093	-157.491388861	-186.644133128
-196.319110353	-163.610341014	-177.590738792
-145.535402003	-138.505894452	-170.707322571
-195.364065067	-155.767958017	-180.335385108
-184.085908351	-172.71611926	-206.890997499
-173.348937277	-156.795193891	-197.526614142
-197.503232438	-156.393315281	-190.459321273
-163.643317368	-153.267940698	-174.404748963
-201.782510714	-170.149152238	-212.594226759
-189.293899214	-163.944403142	-179.633533925
-176.393962627	-159.069332391	-193.525732404
-186.73914639	-146.096287537	-182.288556541
-194.503157972	-156.823805879	-203.259085971
-220.778893506	-150.471598386	-186.26217201
-187.035455383	-155.12750425	-185.583286852
-176.174316827	-157.826068723	-189.974541157
-164.160091701	-141.007702106	-174.968170515
-201.47443693	-157.530555839	-212.901898405
-166.166781965	-151.59381822	-182.170310022
-170.472762586	-188.064631487	-216.84112817
-193.528287316	-153.259984875	-186.149786844
-181.121476937	-154.75849481	-189.351487519
-195.126150071	-158.028215827	-188.115941822
-231.763723404	-187.043235198	-218.203885259
-182.56355772	-140.443531103	-180.775354691
-210.551288892	-161.662671073	-188.671296463
-169.897379493	-152.796200421	-184.294483675
-172.970947788	-147.6019974	-179.089547504
-186.469353774	-155.289780513	-177.787031997
-178.548101352	-160.329870179	-193.919409501
-203.612590204	-197.434092569	-218.480834039
-161.437148708	-142.035844748	-171.069239354
-216.329207577	-173.886299516	-206.851190275
-183.479419881	-163.014969363	-192.285095095
-167.535911614	-136.264654862	-172.764439713
-207.496812116	-155.576738909	-191.116058755
-165.020742345	-155.463367832	-190.685320462
-202.211834403	-156.617137229	-191.126209939
-172.649452091	-137.304952909	-166.237210893
-174.698248641	-162.731231805	-197.950245033
-183.094877947	-159.916252377	-176.831509932
-219.945875084	-164.09085902	-191.188152053
-189.335905216	-155.342193786	-173.899045045
-189.966596211	-167.658259584	-178.524671749
-193.342880584	-161.65108932	-196.674496788
-190.747102795	-171.976681746	-200.129877582
-200.24210095	-155.176008897	-163.530955133
-180.278510794	-174.197511586	-184.780680965
-168.760012562	-153.325465764	-168.169150692
-158.560915881	-144.404858437	-165.290806352
-198.637315171	-173.871789182	-196.119215172
-217.066329488	-147.576672816	-185.045769975
-163.024885053	-162.64111135	-192.715779151
-239.504119942	-173.580528607	-218.653777653
-184.064972089	-165.048275646	-194.623870768
-186.612802436	-153.115760456	-182.83151985
-210.615806172	-182.891757371	-201.633628785
-204.215235979	-154.694062799	-179.138694113
-184.377269361	-137.560639132	-179.042234772
-187.530415656	-146.471927245	-186.413002514
-183.407969987	-150.050997028	-179.213297584
-209.785634322	-169.940269453	-203.946127744
-176.918107643	-170.355789667	-182.377325942
-175.930790053	-159.506411439	-168.303458662
-181.210032612	-138.634878683	-182.579335622
-199.99132818	-169.123742409	-207.896322628
-164.356122506	-154.823745724	-193.363093734
-170.267185503	-142.250216755	-174.49846534
-186.237802062	-170.277305312	-205.050786075
-190.753749404	-153.879816306	-191.342123019
-150.42464936	-139.818472069	-165.103046327
-164.458357219	-142.179130993	-184.102986934
-181.551859296	-163.111464223	-181.697306023
-183.357931128	-180.782774707	-207.449356509
-180.142989725	-152.725764018	-194.434357523
-175.584191967	-145.160427754	-171.633223658
-179.434973445	-153.003911584	-173.052753899
-150.785629638	-152.064432685	-171.468271059
-157.373735127	-157.78270045	-179.093576415
-186.093977951	-159.487647653	-187.101086543
-166.366904041	-152.46043237	-176.703135254
-164.745717999	-130.567784905	-172.392671195
-159.866689217	-166.504982405	-189.134208386
-212.11547521	-164.815870383	-185.793698938
-203.190746263	-179.330093142	-228.077480846
-178.081274352	-140.383686228	-195.146342651
-194.033303971	-156.20741694	-179.913278532
-193.145433632	-173.933510941	-195.328932363
-170.165503569	-145.607473619	-195.583762209
-176.79730797	-139.470221927	-168.902093792
-220.690535318	-183.957146336	-217.541791315
-178.326570225	-142.986043426	-185.313491339
-191.654839994	-146.307349651	-170.114216916
-187.160693114	-180.599858772	-201.288852711
-180.930784798	-160.886246659	-199.561130661
-189.852839269	-166.642005478	-206.360276291
-201.801787865	-135.513322874	-180.535208043
-221.675804614	-162.453299354	-210.135293673
-225.081967707	-173.239954165	-206.700633501
-198.228357021	-148.25928625	-175.117457782
-194.225591581	-179.257872361	-199.726206355
-168.482522934	-155.774660346	-178.636939734
-146.873903695	-144.235070324	-172.021385256
-189.579053128	-156.90685865	-186.945491447
-198.550570946	-157.406903249	-185.228994155
-191.124858922	-163.936418492	-211.966735531
-143.1618552	-149.772583703	-191.162479337
-165.011173777	-153.086685857	-199.319598964
-187.985839421	-185.180485316	-214.172215363
-218.767505433	-178.309088114	-202.61271124
-190.641575538	-144.959594774	-172.062075106
-203.89593112	-154.896823911	-197.69298746
-181.921866766	-156.806585705	-195.79548112
-217.955936103	-176.904084707	-199.882523542
-181.782404861	-194.151830717	-207.871037978
-169.32707873	-147.735272185	-185.08220662
-181.920463384	-163.481272729	-193.129485822
-191.166079579	-167.598953159	-195.612529144
-190.369458395	-149.921941135	-199.41414587
-188.00909199	-167.550914826	-188.584953819
-152.897740314	-138.855084209	-149.763198303
-161.909794162	-140.102447035	-167.81234024
-170.885978276	-166.731622529	-191.71014923
-230.323152011	-151.604858339	-174.259611166
-190.435244995	-154.14522943	-206.07502921
-193.521422325	-156.162467599	-180.296928812
-164.053400942	-161.500729853	-193.625720643
-169.248544936	-147.566535782	-180.207077617
-169.826935254	-142.483192897	-172.561604218
-181.640241939	-167.321456335	-185.425422337
-184.124306494	-173.138567431	-201.523502303
-179.666614737	-152.351658403	-188.211141795
-178.6595746	-144.951220761	-189.200380098
-186.25759496	-173.501166301	-211.537172841
-204.726637172	-170.850884732	-210.360556509
-172.557119143	-155.402210138	-184.086941256
-180.188521381	-142.299187029	-175.216801328
-182.754637236	-144.532871171	-181.277054358
-219.321001423	-190.766830824	-201.496675357
-177.537873329	-157.775465742	-180.501751899
-202.545428332	-171.824060785	-214.837656515
-205.732166782	-163.024091591	-195.758392615
-187.799949247	-163.98065755	-206.3055594
-200.38077391	-163.859315408	-204.776273324
-188.627240912	-149.568271749	-186.089902624
-154.49582915	-151.673636725	-174.256205475
-271.030528031	-157.304313301	-196.881583699
-194.403208524	-166.459588514	-199.129861469
-181.5221793	-154.524112944	-178.773514182
-197.634788223	-168.158569805	-197.092107989
-191.476531584	-159.508873315	-188.351354831
-167.541781586	-153.039783849	-184.063013486
-191.64542126	-142.160307959	-170.979299887
-179.540520766	-154.643462153	-191.266169093
-182.291629561	-168.555018328	-192.527707361
-191.866467337	-160.000575651	-184.080815666
-173.261623784	-177.69139672	-191.197634597
-177.218835973	-171.838350136	-181.672943043
-203.898617332	-165.890170951	-187.985991804
-144.764533326	-131.380515389	-159.252660861
-206.303201247	-175.013956225	-191.248911146
-207.943495386	-155.132433507	-188.592263182
-146.253762112	-145.095879777	-171.85573674
-138.8944008	-146.459061109	-169.936305305
-168.62597157	-152.883346856	-182.792779752
-209.558444778	-183.492314859	-205.187126557
-183.474317035	-159.437434951	-187.002557877
-199.399085822	-159.858305174	-185.650168447
-209.560167093	-159.396607539	-191.604604464
-182.211676705	-175.155700386	-190.62197105
-177.573405311	-150.355555375	-181.292109031
-192.482667258	-161.555228197	-205.998445019
-194.548664933	-178.887868995	-202.316751851
-212.137520022	-145.513032818	-170.047126635
-190.666837496	-171.12241861	-192.935890595
-198.587932911	-159.908453711	-189.843766831
-168.872712468	-153.874458629	-182.308660703
-197.903070251	-171.193963155	-195.650012204
-160.06492329	-146.05516376	-194.729055744
-195.576246666	-163.204556643	-195.554854533
-200.804776794	-155.236227038	-176.897273113
-197.839465076	-187.564628222	-221.680086108
-171.317622673	-147.773618124	-183.279131687
-204.671190362	-154.698070655	-179.261617594
-195.685778237	-179.622489846	-200.439361046
-215.000391046	-167.621153933	-184.552062781
-168.472167862	-137.582713774	-150.410194566
-192.435438235	-165.946355435	-191.158044399
-166.786872743	-145.787557259	-170.937219989
-171.965128886	-174.577587865	-179.060706359
-196.940679729	-183.877066522	-199.378106547
-199.342529954	-152.88405816	-168.424123707
-182.105193627	-177.617065046	-185.435079466
-194.413977955	-175.386539451	-192.80932837
-190.154320785	-149.866048588	-185.877124903
-170.504452778	-142.472599503	-165.662272788
-161.129928057	-147.244053331	-169.835896002
-202.984255964	-162.442900462	-196.865111813
-171.573101779	-157.540736323	-171.319714434
-182.560017275	-154.551523427	-179.954387409
-208.344285219	-162.087444451	-192.088734457
-163.084421092	-129.122305892	-165.42026309
-178.735490327	-162.683138892	-202.999023847
-214.402082541	-168.181771703	-204.562305121
-162.443945947	-171.873835447	-194.026342344
-188.534924025	-143.707613226	-191.056344318
-201.009030541	-166.586124212	-198.16206561
-211.5606476	-170.283426617	-200.254684498
-189.93540241	-150.211208677	-187.049682578
-176.104501702	-151.960680998	-179.05773818
-179.669940596	-167.023731298	-183.082731019
-180.104896497	-151.091839425	-179.202649802
-154.898740346	-143.555931554	-196.058504517
-186.265543916	-164.931940813	-194.8344477
-189.739008825	-150.497901195	-181.023522257
-186.229047571	-152.370516414	-188.053097739
-245.580504479	-167.809623058	-216.776504224
-194.978751028	-139.433378825	-175.162859333
-161.767209021	-135.373925478	-183.40933726
-213.979070456	-166.612451911	-211.626904801
-179.184526306	-164.749172095	-192.69084416
-218.486958696	-143.182732234	-179.221266901
-178.919881625	-158.642190139	-203.053513691
-172.521108586	-150.597200319	-187.652374135
-249.674636483	-166.00686938	-204.438118922
-175.665319239	-144.84647414	-186.452321113
-195.451779933	-162.007450026	-204.847882258
-193.375397072	-168.511913763	-209.994314958
-161.59147423	-163.994327138	-185.269362089
-189.654388041	-188.97872715	-214.303724206
-179.273149104	-152.41041883	-161.546733826
-199.052524219	-187.170359748	-202.837495447
-167.69696092	-152.970259182	-175.902369645
-154.930901165	-148.980200651	-199.865718941
-168.69514353	-167.954985127	-189.139394238
-168.362039351	-154.331939975	-175.867784736
-147.847171338	-139.20167719	-166.147312637
-210.31884425	-140.223533029	-179.780463615
-173.579234411	-140.717704128	-169.769573217
-213.63583102	-164.888932131	-201.118535203
-177.568987575	-158.40745137	-182.715300202
-176.551058074	-162.890532534	-198.441582256
-227.63927274	-177.561795058	-206.007709108
-213.967646339	-168.872057844	-221.386067358
-214.074719442	-157.913573977	-189.847697196
-172.659690011	-166.242718755	-207.016182785
-218.130471092	-166.225734125	-210.790458208
-164.686445551	-138.757676909	-172.375539725
-177.001054379	-162.253074454	-197.617575016
-220.631288019	-169.213819275	-211.570116672
-186.882639686	-157.225825866	-186.357408231
-194.173950701	-144.032867036	-181.685968916
-206.835517543	-165.523617986	-181.192718669
-189.773308336	-168.214603859	-192.35201616
-224.080348275	-159.397531271	-197.19373701
-203.718319503	-160.46735601	-188.017466037
-169.61919103	-136.39744402	-175.11845739
-184.50773229	-174.661739326	-217.728119038
-159.144040761	-156.696276676	-180.649207285
-147.541314572	-161.27934577	-187.535217436
