freq	lex	sub
-155.265976072	-159.443574541	-151.267976517
-103.478150712	-136.734588873	-133.100170875
-129.997328776	-133.761070815	-136.292679785
-150.111390928	-172.86909449	-155.751451888
-122.663257434	-154.10677668	-128.423296762
-143.420818019	-145.125765714	-130.139000639
-146.82269874	-163.439554557	-133.271912017
-134.021938861	-172.080268861	-152.696109546
-124.927616716	-139.106397452	-129.010949763
-123.168334082	-139.573781056	-121.972730717
-100.650708597	-147.058347044	-137.323365134
-175.181121168	-158.817437241	-144.468280199
-126.228173409	-146.155735858	-119.887810812
-150.455904991	-163.760309182	-143.341171809
-118.386713699	-139.10521986	-134.087524564
-135.504052523	-151.518666272	-147.003537202
-102.991509344	-164.856082268	-138.83016819
-135.761371213	-151.72082964	-130.18304069
-129.771707577	-161.971526609	-135.199536694
-122.817961198	-149.769637466	-126.171339968
-135.487541274	-150.507397856	-132.423327343
-142.897439986	-134.58363166	-134.265564315
-124.422749705	-157.017221445	-135.911208288
-139.34830804	-160.621207219	-130.584178185
-127.927795508	-146.384642072	-136.344230964
-144.453040606	-177.256928881	-152.573468873
-132.399997875	-147.755913453	-143.515602438
-126.543902684	-170.607734321	-150.436643953
-123.024038146	-137.868034775	-100.592780136
-125.493150007	-172.148564262	-135.251182082
-120.9293094	-141.546614666	-131.979360894
-137.362938753	-168.872506195	-146.9112437
-128.591905103	-166.139039147	-138.52828958
-142.74106726	-152.330722563	-132.192532291
-127.52775222	-162.157343389	-146.723548237
-121.961785167	-143.01895305	-135.565035788
-120.878117634	-131.025104305	-115.818451461
-119.160001261	-144.173039217	-140.402987476
-142.302266414	-169.139237119	-148.482922041
-143.308752148	-137.334809434	-115.72307874
-131.495585066	-152.497361415	-158.929235312
-93.3208456614	-125.787348011	-125.799624954
-152.782371822	-173.27397393	-150.429755298
-131.90250015	-129.519716761	-132.102023274
-128.233604662	-137.681324788	-131.235303233
-129.387119161	-159.098878059	-139.514710322
-151.391085942	-170.70520019	-150.027473225
-141.437649642	-151.151451845	-141.794311255
-173.614507016	-154.854817352	-132.803095268
-134.650979202	-159.998946105	-143.97807731
-131.464926136	-168.610705148	-136.814734756
-172.196788451	-179.226513646	-153.619160018
-124.703303211	-128.79531684	-115.942216591
-137.14024865	-170.516967529	-152.696872451
-113.383859741	-122.230962797	-123.072132278
-166.349221023	-162.775116499	-145.724177385
-127.691804633	-151.133819811	-136.991530211
-142.865773472	-141.281296844	-115.647216785
-113.92580916	-143.451332178	-140.716035156
-139.051713871	-150.834150037	-133.837594086
-141.50030987	-156.254804809	-144.379837409
-147.231394841	-156.214008969	-130.08501847
-124.594593844	-156.163994782	-126.298856278
-142.536448676	-139.943084485	-130.257555729
-143.525422534	-161.104043465	-147.677185853
-135.516937718	-162.769394789	-149.773347687
-125.289457519	-163.180039841	-154.68332332
-133.113229461	-142.943268936	-129.29968653
-128.184589739	-157.20249906	-140.425524366
-123.635040927	-172.090882727	-154.040961173
-136.247897378	-167.200841716	-147.75517206
-130.806198418	-152.493664155	-151.157346898
-114.949141466	-154.777914972	-132.307034936
-117.948278859	-167.537033129	-134.287386047
-116.229209548	-157.90471466	-145.968624983
-124.538888182	-149.47196037	-130.374400737
-148.895781966	-159.534894897	-141.192872006
-114.798343043	-158.063926224	-152.016119891
-157.542597791	-164.677421013	-139.446131654
-125.033741488	-134.930350052	-134.107836556
-171.660721133	-167.973765809	-145.035600933
-127.581285423	-152.99724357	-125.49428577
-117.469655421	-153.202762833	-156.043935283
-169.369969994	-172.541555935	-154.804884522
-134.227019069	-163.401720633	-160.30907896
-142.63794284	-157.001276849	-140.085905048
-119.376667942	-129.368615186	-125.249465819
-161.972255359	-160.493117407	-158.944685517
-125.258747832	-130.66456999	-119.016133863
-135.646532914	-168.721860311	-147.802759971
-120.926538634	-143.172322176	-144.329403926
-137.406313368	-144.677014449	-122.119187781
-150.119078369	-130.770797161	-121.813853601
-141.358103739	-163.864788747	-148.360228082
-119.290824611	-150.077297908	-123.627698875
-131.702912493	-130.241419164	-124.51921933
-134.521048394	-162.335857067	-155.3411492
-130.399455626	-147.76186809	-134.103228388
-130.474397724	-160.684697998	-154.261002988
-131.181036575	-143.762289317	-138.317272097
-127.647674826	-138.67635455	-133.608267344
-132.087552561	-172.296282741	-156.826260057
-127.758964149	-167.797141087	-158.776060364
-152.223508792	-140.718088062	-141.065097411
-129.310117728	-154.80181164	-152.64428596
-130.843028692	-155.988933711	-137.861374666
-129.387580114	-154.562048741	-141.491997797
-134.661440548	-147.267076099	-132.672737054
-130.008329967	-149.137944998	-145.08864239
-104.567283343	-149.076231761	-147.474112152
-118.993823061	-148.983792499	-135.613732354
-138.052998711	-178.652398144	-152.97070231
-110.390296053	-149.160318891	-127.175950756
-112.673744977	-145.727910006	-132.378341712
-147.892140874	-174.295563521	-158.793188751
-115.768345635	-134.384935202	-130.442475384
-116.854387095	-106.238898862	-114.67530439
-110.715588472	-119.534397973	-118.662562258
-144.942855582	-167.549314796	-135.712260283
-128.752299413	-145.513153207	-128.448380824
-109.929979885	-149.088222401	-133.85618828
-148.534771156	-150.369753266	-125.695683715
-127.757186874	-155.566678936	-153.759553749
-114.661950299	-162.11139299	-150.404667629
-113.857653325	-129.434154437	-125.874152164
-110.037314418	-153.162122096	-153.865517908
-133.854435641	-157.787034427	-118.934392272
-114.873366228	-135.155048296	-107.89034226
-126.104653296	-136.705198929	-132.915823501
-114.927006384	-161.038149695	-145.308587646
-130.455446308	-139.480693428	-146.428077279
-108.231560383	-144.13594761	-130.716918493
-119.175381642	-157.639903421	-147.188325198
-139.959410118	-160.261512246	-143.635209625
-125.055451095	-150.780925376	-137.887459505
-150.602642379	-142.40228999	-116.974315151
-130.509462622	-158.7729338	-144.400170738
-127.253957257	-157.026373442	-132.415945407
-130.989875059	-129.839893224	-128.316137573
-130.409103851	-166.888591135	-120.97046186
-143.290601269	-159.204796102	-139.8263374
-112.39540365	-140.948838543	-134.580740793
-166.911994552	-163.847172745	-145.90677874
-125.880510099	-159.638351691	-162.299630783
-160.498044471	-149.025376905	-132.956255476
-138.442282287	-168.756146335	-131.237783494
-123.01401832	-161.88761566	-132.243599435
-113.355664251	-173.30136353	-152.508957938
-127.539978991	-156.318668204	-130.085878648
-146.104459734	-157.372357879	-148.458897236
-113.97056234	-170.748498409	-152.788927913
-139.004502866	-163.453041312	-147.843404747
-123.328823925	-154.070232412	-140.421905902
-134.998530285	-138.286965525	-138.604440799
-164.472588591	-149.05053756	-148.552898812
-153.113077074	-164.628250988	-145.933057686
-119.393508806	-148.536618836	-137.362421331
-126.0340312	-144.668700831	-142.758150122
-135.478794715	-158.651224918	-154.546597642
-131.681345123	-173.016028833	-156.61641527
-127.543757645	-133.167148897	-139.579103204
-139.420532817	-149.606799545	-134.146413107
-177.371970756	-160.925302876	-144.399563359
-129.68599643	-151.75679207	-142.356804109
-143.242712508	-172.132748996	-147.410052896
-120.458165823	-131.796292872	-144.59599487
-131.035796906	-161.39151522	-141.47409428
-134.993090212	-150.757045902	-147.343657198
-123.143734108	-140.663697582	-136.368949917
-164.916404048	-167.220295307	-143.59640898
-140.501855137	-160.038465915	-171.527891707
-116.156001281	-136.029506908	-105.84273746
-132.628101084	-140.316515843	-134.069762144
-102.130349727	-137.818399567	-118.209517428
-162.105120559	-166.077728073	-145.023571876
-121.385167588	-152.939533781	-142.730821311
-135.017453966	-166.804981807	-168.478863325
-150.375289747	-137.240042077	-139.650211793
-120.671712974	-141.78589351	-140.942354013
-134.194717888	-139.939567181	-120.608706835
-127.74925265	-147.042966606	-139.219625756
-154.544542456	-126.922066437	-127.269435615
-129.058162577	-138.977254894	-132.797698575
-123.84710338	-136.815909764	-129.467743235
-145.953936628	-154.707899858	-140.703954441
-93.8975171156	-128.436592893	-118.307420175
-136.189570588	-143.308579005	-132.241146436
-109.13097487	-147.289798853	-131.967735791
-121.091828564	-171.346645889	-163.764512483
-124.460551543	-153.787180726	-133.560493849
-113.803303477	-157.168590094	-153.972227903
-131.033312329	-169.823492221	-148.865403002
-130.050301193	-144.253543207	-149.986180923
-148.168394539	-170.51827906	-169.49750247
-122.436668893	-164.265585289	-136.752635796
-110.871736968	-135.189382014	-125.9296657
-143.39308595	-171.924147214	-150.066369305
-138.239658757	-154.938223966	-127.234028795
-122.038615153	-169.644740597	-148.589925452
-125.82217984	-160.208047492	-137.56271725
-160.950927262	-162.287035013	-139.834356132
-137.080253478	-161.330033934	-159.383395328
-137.507577734	-176.508473858	-163.145810888
-155.884614709	-159.685824698	-145.450974979
-134.581655826	-154.395687335	-142.629580824
-141.424388781	-136.031052009	-137.833182495
-110.344284619	-134.290510205	-140.453656837
-151.016293474	-132.480953738	-129.588742574
-126.873671675	-152.483171217	-146.268751069
-108.980073361	-147.880257012	-141.57655693
-120.944699022	-159.874888114	-151.24383798
-140.702729554	-154.448488404	-148.455538067
-100.582895582	-139.508509701	-132.170227715
-129.531734743	-147.247980443	-145.53503206
-115.904101742	-149.888717421	-138.923582769
-129.01586214	-155.854827463	-149.386757056
-126.426119768	-141.026871512	-136.402193292
-123.00990223	-158.68581363	-150.4574522
-125.173358487	-180.435146001	-149.489145008
-137.722435982	-143.07367842	-127.307282526
-134.403099672	-120.926802025	-123.20151026
-120.760642642	-145.097088175	-139.778218393
-131.091452976	-128.554755273	-107.302559393
-101.410265123	-145.527865648	-133.519754049
-141.459457243	-157.281984406	-146.396017337
-128.916661313	-156.181294556	-148.529061769
-132.102269681	-144.894013422	-142.778896752
-109.489340188	-143.973413084	-115.74969744
-156.745301077	-145.878857396	-149.727757374
-147.042633391	-147.658177848	-149.41763264
-133.003190621	-157.02078396	-144.159296427
-138.526598988	-146.003542329	-145.845503232
-149.437979493	-155.720510067	-134.162044315
-129.064287717	-140.287038989	-127.939513288
-139.652668851	-133.150634515	-128.593093053
-156.24240591	-129.908093086	-132.443915043
-101.771842035	-145.452824046	-163.216254527
-115.821621609	-155.448453129	-137.920853633
-114.708379311	-133.265242858	-124.940005855
-115.718413275	-171.384528481	-153.332760823
-120.071350176	-147.806952274	-129.370327878
-182.498532358	-160.576871047	-141.371059974
-129.137211913	-146.168163225	-138.887615784
-134.411303795	-131.575584624	-129.036169945
-137.020168723	-143.563997101	-138.558701198
-147.783147038	-156.590024388	-157.805129246
-111.378737584	-149.666028699	-152.931427365
-177.524924441	-155.154829294	-144.894566863
-145.845820095	-171.51809597	-146.399346899
-156.05549069	-163.153196128	-137.271023762
-143.529586219	-149.424938997	-158.765130177
-143.247238789	-146.770830555	-124.586259679
-120.661445516	-157.679375811	-147.874079444
-96.9542280668	-131.050643378	-126.798434743
-118.489834101	-143.261736044	-133.802893761
-136.172883106	-152.665613545	-147.271965223
-117.077644129	-128.898742762	-130.030846671
-131.667799941	-155.168722904	-155.005902772
-105.498502413	-134.42545171	-130.427983173
-131.64638882	-160.585829481	-153.535831986
-135.340879909	-162.106706819	-146.015498502
-171.310169919	-158.864358874	-144.976204415
-109.077724137	-161.040960327	-144.480580172
-136.35869701	-148.311543295	-149.488015183
-116.96852048	-154.926103756	-137.471459531
-122.252744504	-132.933724668	-117.56655793
-117.067420866	-137.640041413	-133.467551014
-180.636630286	-166.917698008	-151.261307548
-136.463421065	-151.692930148	-142.864531672
-151.394683925	-174.447980211	-153.106846705
-102.264785868	-172.610233626	-137.318558349
-130.620335453	-159.908331972	-136.245361868
-134.226673612	-155.188996496	-134.033189058
-127.33795995	-152.772274282	-134.36177602
-103.315946948	-138.30203171	-121.2393486
-120.1938743	-144.043749158	-131.308238333
-140.173210189	-165.835071878	-152.168201121
-108.976140157	-137.306880729	-132.367378704
-126.137517886	-170.127344443	-154.353949857
-103.453952103	-144.370810667	-145.338022806
-142.074021352	-144.647696323	-137.988901557
-139.320246234	-147.032234447	-137.041690212
-142.564838959	-164.199198602	-152.790154048
-104.409371592	-138.839963811	-134.025942478
-111.024883223	-143.240120958	-130.231442605
-130.115699867	-146.259007417	-139.03107888
-136.471126147	-145.760887063	-148.026147246
-138.242947727	-148.742671501	-130.543933939
-97.5267037504	-141.557191578	-136.943488818
-158.56932824	-152.971646888	-154.421776607
-126.735221631	-153.241481416	-139.537511463
-142.850068962	-146.958318768	-128.831061327
-135.535814963	-139.804743728	-136.219831945
-153.374227434	-130.696950782	-148.790589545
-108.641563045	-156.373571092	-134.836708751
-112.778600572	-161.032484826	-160.21690086
-125.472297755	-141.72414218	-135.38832709
-115.216065502	-159.449302593	-135.326280716
-112.811216587	-150.24316604	-141.836635121
-138.66266056	-153.252919805	-154.19670565
-159.810609783	-164.098755323	-138.099990988
-129.442552654	-152.211738082	-150.025194381
-124.294965949	-139.137462053	-117.764761258
-107.438341349	-180.930956652	-143.806299706
-125.496483002	-151.3227249	-145.908392908
-128.592742474	-166.205529771	-162.213191801
-151.767629301	-157.793272967	-138.685708399
-117.115362054	-161.929149347	-144.111004488
-118.636068801	-143.98363432	-138.270893337
-120.316112074	-147.908322228	-131.777463043
-149.958749261	-170.230637797	-137.269205704
-114.978251656	-152.463187641	-140.354924742
-105.78884924	-135.412502644	-123.831393277
-106.306741931	-154.612813518	-123.691535696
-143.200168263	-154.725634435	-143.864112141
-129.044674725	-167.546339459	-157.486399668
-129.508798318	-107.682884554	-119.009887305
-110.174720162	-126.751928854	-116.752251963
-109.605195902	-153.227878421	-157.025421745
-114.70211752	-153.085823946	-129.275824049
-122.009092978	-135.87501554	-141.916178272
-119.180835573	-142.083297788	-133.172855374
-127.045206799	-164.917649807	-134.929092713
-145.62145738	-161.782340161	-158.406023043
-114.066289214	-125.95026205	-125.670386976
-141.417335944	-141.263195233	-121.980425339
-124.972757928	-139.278950376	-127.530007078
-151.755058864	-140.770170808	-135.396371503
-135.086432788	-147.632491086	-129.301577021
-133.854098147	-183.29976695	-167.911462856
-167.055921936	-149.304374466	-125.868450131
-155.517950702	-146.670700322	-131.381391556
-141.415680782	-162.276845125	-151.403734997
-155.387707638	-150.354683704	-142.399892199
-105.233266335	-141.16070659	-119.482098349
-130.316882353	-147.33967404	-145.562403395
-147.102333169	-174.661037509	-152.284708881
-132.817272676	-149.812142933	-138.862564431
-132.501576552	-155.746375149	-138.66279609
-118.040029733	-158.568204601	-140.83442489
-143.796925208	-169.520497208	-152.518209015
-104.849268505	-156.28290959	-123.324976712
-147.920520135	-179.924978083	-154.986432136
-140.557104987	-163.552713541	-140.965271633
-157.57977835	-167.693622785	-148.640017454
-156.084875819	-146.205411017	-147.128627201
-108.126352483	-129.518992155	-122.962235059
-116.358307095	-173.025849256	-153.800225868
-121.047807525	-151.44678283	-159.38517698
-124.684853788	-155.884968626	-144.544220995
-108.258698459	-154.939957427	-137.46466041
-137.410528463	-156.678092077	-145.02643617
-131.903163661	-143.003031193	-152.180906928
-117.966847887	-157.150894062	-148.136652398
-135.714678066	-145.86304438	-143.718290084
-145.945896052	-149.89598898	-129.913965277
-109.984024008	-152.162379659	-117.953861337
-113.809824414	-131.691932577	-116.429236997
-127.308096277	-151.586985653	-132.551217465
-150.845060243	-193.592773751	-173.293461539
-144.614960968	-145.156253045	-128.454986909
-140.672023912	-169.512969581	-147.795464937
-119.644102964	-154.615599492	-142.827449117
-127.108433158	-163.650507155	-146.381335898
-132.82864584	-152.957975742	-130.631453298
-108.211267648	-143.230359011	-120.580337243
-113.186733595	-138.589251321	-140.238308581
-112.819601352	-134.667867203	-133.043115095
-127.473559738	-145.353907469	-139.906380243
-135.909157211	-164.105490585	-155.585402588
-151.68097543	-176.219111421	-161.314282837
-143.700222354	-163.625077282	-149.6034632
-155.769484681	-147.519059349	-134.831935976
-131.262427882	-136.646726523	-135.89124992
-120.280288686	-142.185594461	-135.521246049
-125.44397428	-145.965268476	-123.399659851
-133.269813552	-181.252443341	-165.093839127
-162.594134209	-172.746736046	-161.945896884
-130.672057816	-144.373598396	-137.210987694
-141.45374258	-135.929938336	-114.825586735
-108.59437759	-134.065688198	-130.574034186
-133.721797145	-163.469494093	-150.249754499
-113.072753542	-152.23770362	-143.798985538
-114.896336237	-154.995464472	-128.110553008
-136.72989174	-155.443260808	-131.777164785
-103.865307721	-139.320138858	-113.646144349
-125.585210928	-162.2570671	-145.092874436
-113.386865115	-164.779483732	-151.637372986
-126.761663687	-148.324337634	-141.681977653
-113.005114074	-143.171749413	-135.199985784
-125.787503286	-146.267138616	-152.326095141
-143.001263902	-140.663198775	-133.719378911
-154.557980641	-163.810901898	-151.77701421
-107.282156801	-131.013999466	-123.933064374
-123.019427982	-150.032820388	-150.796320218
-126.05420949	-139.926623794	-140.590944536
-128.45894617	-154.33708511	-139.849314691
-134.390010951	-148.338103687	-127.603331783
-118.570580646	-128.261099252	-135.454769191
-139.700430109	-166.030682721	-138.7769402
-144.476646457	-187.541952234	-145.337114239
-107.843723106	-143.226572929	-117.925016696
-168.984907705	-161.888631904	-175.762065927
-163.866563705	-163.583611827	-151.91412643
-158.218103782	-176.557854606	-146.408482955
-146.359124911	-165.382261443	-131.370801752
-130.021899042	-160.199202558	-132.35009002
-126.789272618	-142.246637268	-132.579960452
-125.319989992	-135.212435817	-131.237910093
-124.723921029	-130.317464735	-148.23614787
-101.55234109	-157.272307009	-146.387487496
-119.587785452	-147.970925518	-133.672322837
-106.040382821	-130.078220824	-134.492023155
-132.312877958	-167.294161745	-156.679920645
-113.697977693	-113.35986788	-122.049170951
-119.636625164	-122.819801432	-114.723894099
-145.098232848	-156.382924373	-148.218776772
-132.213996911	-146.315336549	-135.909361473
